ObjectID,Department,ObjectNumber,PrimaryDisplay,Image File Name,Rank,URL
462,American Decorative Arts,65.231,1,183822.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/183822.jpg
463,American Decorative Arts,69.158.1,1,192565.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/192565.jpg
463,American Decorative Arts,69.158.1,0,230822.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/230822.jpg
464,American Decorative Arts,1979.19,1,230825.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/230825.jpg
465,American Decorative Arts,83.2.258,1,DP248287.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP248287.jpg
466,American Decorative Arts,83.2.221,1,25582.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25582.jpg
467,American Decorative Arts,83.2.215,1,25577.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25577.jpg
468,American Decorative Arts,83.2.216,1,25578.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25578.jpg
469,American Decorative Arts,83.2.219,1,25580.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25580.jpg
470,American Decorative Arts,83.2.220,1,25581.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25581.jpg
471,American Decorative Arts,83.2.232,1,25592.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25592.jpg
472,American Decorative Arts,83.2.235,1,25595.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25595.jpg
473,American Decorative Arts,83.2.238,1,25598.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25598.jpg
474,American Decorative Arts,83.2.239,1,25599.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25599.jpg
475,American Decorative Arts,83.2.250,1,25602.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25602.jpg
476,American Decorative Arts,83.2.252,1,DP235501.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP235501.jpg
477,American Decorative Arts,83.2.190,1,103157.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/103157.jpg
477,American Decorative Arts,83.2.190,0,25632.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25632.jpg
478,American Decorative Arts,83.2.192,1,25624.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25624.jpg
479,American Decorative Arts,83.2.172,0,25790.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25790.jpg
479,American Decorative Arts,83.2.172,1,LC-83_2_172.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_172.jpg
480,American Decorative Arts,83.2.199,1,25626.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25626.jpg
482,American Decorative Arts,83.2.234,1,25894_83.2.234.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/25894_83.2.234.jpg
483,American Decorative Arts,83.2.236,1,25596.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25596.jpg
483,American Decorative Arts,83.2.236,0,25676.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/25676.jpg
484,American Decorative Arts,83.2.233,1,25593.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25593.jpg
485,American Decorative Arts,83.2.222,1,25583.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25583.jpg
486,American Decorative Arts,83.2.248,1,25894.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25894.jpg
487,American Decorative Arts,83.2.217,1,25801.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25801.jpg
488,American Decorative Arts,83.2.160,0,25543.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25543.jpg
488,American Decorative Arts,83.2.160,1,LC-83_2_160.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/LC-83_2_160.jpg
489,American Decorative Arts,83.2.170,1,DP248064.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP248064.jpg
490,American Decorative Arts,83.2.175,1,DP248063.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP248063.jpg
491,American Decorative Arts,83.2.178,1,DP231749.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP231749.jpg
491,American Decorative Arts,83.2.178,0,DP269025.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP269025.jpg
491,American Decorative Arts,83.2.178,0,DP248062.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP248062.jpg
492,American Decorative Arts,2.9,1,DP248293.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP248293.jpg
493,American Decorative Arts,83.2.213,1,25576.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/25576.jpg
494,American Decorative Arts,83.2.214,1,DP248061.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP248061.jpg
495,American Decorative Arts,83.2.218,1,25579.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25579.jpg
496,American Decorative Arts,47.137.8,1,139873.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/139873.jpg
496,American Decorative Arts,47.137.8,0,142074.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/142074.jpg
497,American Decorative Arts,83.2.201,1,25547.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25547.jpg
498,American Decorative Arts,83.2.225,1,25635.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25635.jpg
499,American Decorative Arts,83.2.240,1,25636.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25636.jpg
500,American Decorative Arts,83.2.251,1,25656.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25656.jpg
501,American Paintings and Sculpture,50.187.72,1,148780.jpg,88,https://images.metmuseum.org/CRDImages/ap/original/148780.jpg
502,American Decorative Arts,83.2.188,1,25619.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/25619.jpg
504,American Decorative Arts,1984.448.2,0,257258.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/257258.jpg
504,American Decorative Arts,1984.448.2,1,235591.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235591.jpg
505,American Decorative Arts,67.7.14,1,186771.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/186771.jpg
506,American Decorative Arts,68.130.9,1,190507.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/190507.jpg
507,American Decorative Arts,10.125.638,1,12861.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/12861.jpg
507,American Decorative Arts,10.125.638,0,131742.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/131742.jpg
508,American Decorative Arts,34.100.191,1,97176.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97176.jpg
509,American Decorative Arts,34.100.192,1,97177.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97177.jpg
510,American Decorative Arts,1978.302.159,1,216814.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/216814.jpg
511,American Decorative Arts,1978.302.160,1,216815.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/216815.jpg
512,American Decorative Arts,Inst.1986.1,1,240603.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/240603.jpg
513,American Decorative Arts,54.186,1,158378.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/158378.jpg
516,American Decorative Arts,58.51,1,165828.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/165828.jpg
517,American Decorative Arts,62.233.7,0,DP116249.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116249.jpg
517,American Decorative Arts,62.233.7,1,DT219281.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT219281.jpg
519,American Decorative Arts,1985.24,1,239237.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/239237.jpg
521,American Decorative Arts,47.90.130,1,140877.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/140877.jpg
522,American Decorative Arts,1987.401,0,245540.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/245540.jpg
522,American Decorative Arts,1987.401,1,245539.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/245539.jpg
522,American Decorative Arts,1987.401,0,245555.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/245555.jpg
523,American Decorative Arts,34.100.61,1,97413.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97413.jpg
524,American Decorative Arts,34.100.62,0,ADA150.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA150.jpg
524,American Decorative Arts,34.100.62,0,132379.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/132379.jpg
524,American Decorative Arts,34.100.62,0,97414.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97414.jpg
524,American Decorative Arts,34.100.62,1,ADA2729.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA2729.jpg
524,American Decorative Arts,34.100.62,0,ADA2730.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA2730.jpg
525,American Decorative Arts,34.100.64,0,97416.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97416.jpg
525,American Decorative Arts,34.100.64,1,APS2360.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/APS2360.jpg
526,American Decorative Arts,34.100.67,1,97419.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97419.jpg
527,American Decorative Arts,34.100.69,1,97421.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97421.jpg
528,American Decorative Arts,34.100.70,0,ADA152.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA152.jpg
528,American Decorative Arts,34.100.70,0,97447.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97447.jpg
528,American Decorative Arts,34.100.70,1,DP255525.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP255525.jpg
529,American Decorative Arts,34.100.221,0,132380.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/132380.jpg
529,American Decorative Arts,34.100.221,0,98442.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/98442.jpg
529,American Decorative Arts,34.100.221,1,34.100.221.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/34.100.221.jpg
530,American Decorative Arts,44.109.7,0,133308.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/133308.jpg
530,American Decorative Arts,44.109.7,1,APS2375.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/APS2375.jpg
531,American Decorative Arts,59.35.1,1,168677.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/168677.jpg
532,American Decorative Arts,34.100.63,1,97415.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97415.jpg
534,American Decorative Arts,34.100.66,0,ADA6359.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA6359.jpg
534,American Decorative Arts,34.100.66,0,34_100_66.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/34_100_66.jpg
534,American Decorative Arts,34.100.66,1,DP255526.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP255526.jpg
535,American Decorative Arts,1974.155.3,1,203752.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/203752.jpg
536,American Decorative Arts,34.100.71,0,ADA153.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA153.jpg
536,American Decorative Arts,34.100.71,0,97422.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97422.jpg
536,American Decorative Arts,34.100.71,1,DP146403.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP146403.jpg
537,American Decorative Arts,34.100.73,1,97211.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97211.jpg
538,American Decorative Arts,34.100.80,1,97217.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97217.jpg
539,American Decorative Arts,34.100.68,1,97420.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/97420.jpg
540,American Decorative Arts,"46.140.784a, b",1,174135.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174135.jpg
541,American Decorative Arts,"46.140.804a, b",1,187142.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/187142.jpg
542,American Decorative Arts,46.140.99,1,174936.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/174936.jpg
544,American Decorative Arts,18.110.58,1,ADA3901.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA3901.jpg
544,American Decorative Arts,18.110.58,0,41830.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/41830.jpg
544,American Decorative Arts,18.110.58,0,41810.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/41810.jpg
545,American Decorative Arts,62.233.5,0,DP116249.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116249.jpg
545,American Decorative Arts,62.233.5,1,DT219281.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT219281.jpg
546,American Decorative Arts,1974.214.11,1,203701.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/203701.jpg
547,American Decorative Arts,"62.233.19a, b",0,DP116249.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DP116249.jpg
547,American Decorative Arts,"62.233.19a, b",0,176354.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/176354.jpg
547,American Decorative Arts,"62.233.19a, b",1,DT219281.jpg,0,https://images.metmuseum.org/CRDImages/ad/original/DT219281.jpg
549,American Decorative Arts,1977.88,1,210784.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/210784.jpg
550,American Decorative Arts,41.160.359a–c,1,126417.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/126417.jpg
553,American Decorative Arts,14.11.3,1,DP252038.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP252038.jpg
554,American Decorative Arts,40.150.310,0,123337.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/123337.jpg
554,American Decorative Arts,40.150.310,1,DP253044.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP253044.jpg
555,American Decorative Arts,1984.395.12,0,235753.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235753.jpg
555,American Decorative Arts,1984.395.12,0,ADA5481.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/ADA5481.jpg
555,American Decorative Arts,1984.395.12,0,235755.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235755.jpg
555,American Decorative Arts,1984.395.12,0,235754.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235754.jpg
555,American Decorative Arts,1984.395.12,1,DP253042.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP253042.jpg
556,American Decorative Arts,39.184.49,1,120124.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/120124.jpg
556,American Decorative Arts,39.184.49,0,120123.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/120123.jpg
556,American Decorative Arts,39.184.49,0,120122.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/120122.jpg
556,American Decorative Arts,39.184.49,0,120121.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/120121.jpg
559,American Decorative Arts,67.262.1a–c,0,188732.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/188732.jpg
559,American Decorative Arts,67.262.1a–c,1,193011.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/193011.jpg
560,American Decorative Arts,1977.310.1,0,240708.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/240708.jpg
560,American Decorative Arts,1977.310.1,1,ADA3165.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA3165.jpg
560,American Decorative Arts,1977.310.1,0,235388.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235388.jpg
561,American Decorative Arts,1977.310.2,0,240710.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/240710.jpg
561,American Decorative Arts,1977.310.2,1,ADA3368.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA3368.jpg
561,American Decorative Arts,1977.310.2,0,235388.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/235388.jpg
562,American Decorative Arts,46.67.2,1,138276.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/138276.jpg
564,American Decorative Arts,46.140.669,1,182113.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/182113.jpg
565,American Decorative Arts,46.140.670,1,DP238269.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP238269.jpg
566,American Decorative Arts,1970.100.7,1,196483.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196483.jpg
567,American Decorative Arts,1970.100.8,1,196484.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196484.jpg
568,American Decorative Arts,1970.100.9,1,196485.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196485.jpg
569,American Decorative Arts,1970.100.10,1,196486.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196486.jpg
570,American Decorative Arts,1970.100.11,1,196487.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196487.jpg
571,American Decorative Arts,1970.100.12,1,196488.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196488.jpg
572,American Decorative Arts,1971.182.3,1,196984.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196984.jpg
573,American Decorative Arts,1971.182.4,1,196985.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196985.jpg
574,American Decorative Arts,1971.182.5,1,196986.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196986.jpg
575,American Decorative Arts,1971.182.6,1,196987.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196987.jpg
576,American Decorative Arts,1971.182.7,1,196988.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196988.jpg
577,American Decorative Arts,1971.182.8,1,196989.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196989.jpg
578,American Decorative Arts,1971.182.9,1,196990.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196990.jpg
579,American Decorative Arts,1971.182.10,1,196991.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196991.jpg
580,American Decorative Arts,1971.182.11,1,196992.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/196992.jpg
581,American Decorative Arts,10.122.18,1,8319.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/8319.jpg
585,American Decorative Arts,11.87.30,1,DT11609.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DT11609.jpg
586,American Decorative Arts,13.31.13,1,15021.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/15021.jpg
587,American Decorative Arts,13.179.41,1,DP241889.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP241889.jpg
587,American Decorative Arts,13.179.41,0,DP242318.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP242318.jpg
588,American Decorative Arts,13.179.70a,1,DP242324.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP242324.jpg
588,American Decorative Arts,13.179.70a,0,DP241904.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP241904.jpg
589,American Decorative Arts,"13.179.132a, b",1,DP243688.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243688.jpg
590,American Decorative Arts,13.179.202,1,DP243699.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243699.jpg
590,American Decorative Arts,13.179.202,0,DP243697.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243697.jpg
591,American Decorative Arts,"14.74.14a, b",1,22990.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/22990.jpg
592,American Decorative Arts,14.120.12,1,26003.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/26003.jpg
593,American Decorative Arts,14.120.13,1,26004.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/26004.jpg
594,American Decorative Arts,15.79.10,0,30226.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/30226.jpg
594,American Decorative Arts,15.79.10,1,DP259104.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP259104.jpg
595,American Decorative Arts,18.95.1,1,DP208831.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208831.jpg
596,American Decorative Arts,18.95.2,1,DP259103.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP259103.jpg
597,American Decorative Arts,20.109.18,0,46415.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/46415.jpg
597,American Decorative Arts,20.109.18,0,DP208833.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208833.jpg
597,American Decorative Arts,20.109.18,1,DP208832.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP208832.jpg
598,American Decorative Arts,26.277,0,66013.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/66013.jpg
598,American Decorative Arts,26.277,1,DP259100.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP259100.jpg
599,American Decorative Arts,30.120.297,1,80766.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/80766.jpg
600,American Decorative Arts,37.107.1,0,112316.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/112316.jpg
600,American Decorative Arts,37.107.1,1,111781.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/111781.jpg
601,American Decorative Arts,38.78.3,1,ADA4318.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/ADA4318.jpg
602,American Decorative Arts,"38.87.1a, b",1,115458.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/115458.jpg
603,American Decorative Arts,40.150.1,1,DP242979.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP242979.jpg
604,American Decorative Arts,40.150.2,1,DP242973.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP242973.jpg
605,American Decorative Arts,40.150.55,1,DP207118.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207118.jpg
605,American Decorative Arts,40.150.55,0,DP206713.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP206713.jpg
608,American Decorative Arts,40.150.83,1,DP243692.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243692.jpg
610,American Decorative Arts,40.150.88,1,DP242914.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP242914.jpg
612,American Decorative Arts,40.150.124,1,DP243695.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243695.jpg
614,American Decorative Arts,40.150.305,1,123809.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/123809.jpg
615,American Decorative Arts,40.150.306,1,DP243694.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243694.jpg
615,American Decorative Arts,40.150.306,0,DP243701.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243701.jpg
616,American Decorative Arts,42.20.2,1,126489.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/126489.jpg
617,American Decorative Arts,52.77.9,0,DP243787.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243787.jpg
617,American Decorative Arts,52.77.9,1,DP243768.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243768.jpg
618,American Decorative Arts,52.77.10,1,DP243777.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243777.jpg
618,American Decorative Arts,52.77.10,0,DP243792.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243792.jpg
619,American Decorative Arts,52.77.12,0,DP243775.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243775.jpg
619,American Decorative Arts,52.77.12,1,DP243794.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243794.jpg
620,American Decorative Arts,52.77.35,1,DP244094.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244094.jpg
620,American Decorative Arts,52.77.35,0,DP244527.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244527.jpg
621,American Decorative Arts,52.77.36,1,DP244095.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244095.jpg
621,American Decorative Arts,52.77.36,0,DP244528.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244528.jpg
622,American Decorative Arts,52.77.41,1,DP244100.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244100.jpg
623,American Decorative Arts,52.77.42,1,DP244572.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244572.jpg
623,American Decorative Arts,52.77.42,0,DP245208.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP245208.jpg
624,American Decorative Arts,52.77.43,0,DP245211.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP245211.jpg
624,American Decorative Arts,52.77.43,1,DP244573.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244573.jpg
625,American Decorative Arts,1980.502.72,1,DP206753.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP206753.jpg
626,American Decorative Arts,1980.502.75,1,DP206751.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP206751.jpg
627,American Decorative Arts,1980.502.77,1,DP206767.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP206767.jpg
628,American Decorative Arts,15.79.6,1,DP206703.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP206703.jpg
630,American Decorative Arts,10.109.26,1,8078.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/8078.jpg
631,American Decorative Arts,"13.7.8a, b",0,DP206706.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP206706.jpg
631,American Decorative Arts,"13.7.8a, b",1,DP207102.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207102.jpg
632,American Decorative Arts,1981.83,1,DP207183.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP207183.jpg
633,American Decorative Arts,13.179.204,1,DP243700.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243700.jpg
633,American Decorative Arts,13.179.204,0,DP243696.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP243696.jpg
636,American Decorative Arts,52.77.30,0,153566.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/153566.jpg
636,American Decorative Arts,52.77.30,1,DP244089.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244089.jpg
636,American Decorative Arts,52.77.30,0,DP244519.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244519.jpg
637,American Decorative Arts,52.77.31,1,DP244090.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244090.jpg
637,American Decorative Arts,52.77.31,0,DP244520.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP244520.jpg
644,American Decorative Arts,14.11.19,1,DP252538.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP252538.jpg
645,American Decorative Arts,14.11.20,1,DP252537.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP252537.jpg
646,American Decorative Arts,14.11.21,1,DP252536.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP252536.jpg
648,American Decorative Arts,37.132.4,1,112929.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/112929.jpg
649,American Decorative Arts,37.132.6,1,112931.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/112931.jpg
650,American Decorative Arts,37.132.7,1,112932.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/112932.jpg
651,American Decorative Arts,37.132.8,1,112933.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/112933.jpg
652,American Decorative Arts,37.132.9,1,112934.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/112934.jpg
653,American Decorative Arts,37.132.10,1,112935.jpg,88,https://images.metmuseum.org/CRDImages/ad/original/112935.jpg
654,American Decorative Arts,"1972.225.2a, b",1,DP234593.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP234593.jpg
655,American Decorative Arts,"1972.225.3a, b",1,DP234594.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP234594.jpg
656,American Decorative Arts,"1972.225.4a, b",1,DP234595.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP234595.jpg
657,American Decorative Arts,"1972.225.5a, b",1,DP234596.jpg,1,https://images.metmuseum.org/CRDImages/ad/original/DP234596.jpg
